f1,f2,f3,f4,f5,f6,y
0.29833316333766025,0.2555701695406112,-0.6737675926872779,-0.009904638101978258,0.6369655833707506,1.455174089848824,1
-0.9816188259734161,-1.672568009365331,-0.35485083855326544,-0.20257476692389612,-0.08338168658568614,-0.8085098476977313,0
-0.5701189940878629,0.6068159717507857,0.0006522612931782492,-0.9303243901426256,0.5827182224316794,0.42359238201907146,1
-0.44047269929068605,1.8412782177941664,-1.0453636823346704,0.6773838673162025,1.3681334830150498,-1.175148955363869,1
0.7829198988855033,1.3153949286891056,-0.022315089025227303,-0.13003056353991502,-1.454122389644815,0.05304469256070402,1
0.9931639347851025,-0.2590144134313661,0.240760300556255,-0.300933230245262,2.193057284480479,2.0064889001689723,1
1.570918606388799,-0.554486959446447,0.9961446861023335,-0.06450398537182662,0.47061887355957865,0.20359936082197075,0
-0.20354185968396038,-2.2702652672478476,0.03500518046065586,0.18848732889431613,-0.18086556031559733,-0.7515366392057331,0
0.15343054945407328,0.15233459333977264,0.18596322169899385,0.07816022318751942,0.7345837531627146,-0.9030369088651388,1
-0.9971771890369913,-0.7998601139025108,0.42398514738877263,1.276035586910612,-0.3956016068694515,1.1029347247654997,0
-1.9452775119231718,0.4492783620330289,0.9769076899613417,1.541979393090427,0.4610931206886748,0.9001808455843838,1
0.12385819508171637,1.3512521310143097,0.0022669934104906746,0.23348888388075073,-0.8541674763811388,0.8538685242886271,1
-0.2729113058952211,0.4824702969311776,-0.9302507294497003,-0.26179451821431954,0.13290433215892147,-1.1148851479778046,1
-0.765958337519931,0.9300363226181589,-0.7298670189326663,-0.92877808083472,0.36442087132053846,1.1592338696982547,1
0.7369415053957717,-1.327337943243536,-0.5303273785723995,0.6347961757008842,-0.10553357578393688,0.027318977494262434,0
0.7879007455207137,0.021741325569968484,0.6740032183470526,-0.09603557176881362,0.002701324532624864,0.6135178988456907,0
-0.5927224700466057,1.101918844132615,-0.7065316964440563,-2.5141776864319163,0.6503945227523904,-1.4769460844999505,1
1.2745348818308524,0.7478072315824557,-0.8763893828588334,-0.15381861939823305,-0.010529752332461617,0.5131172911155006,1
-0.8323512691346171,0.6426539785025647,-0.29007919190145753,-1.304362966476475,-0.042615790644602476,2.097894906187533,1
-0.99276819918402,0.4072418767360893,0.45397542087682746,2.242835228572743,-1.092828601469374,-0.10219295313062882,1
-0.31025509953095,-0.12587059108537646,0.07290232367543481,-0.45768007013755163,-1.053361295594921,0.7684878855664552,0
1.9224808914198215,-0.2635963624377151,0.46083273008622233,0.14252933724361821,0.9741852684947706,0.3186534062433414,1
-1.9308554971167426,0.31268471021711747,-0.7473941647229748,-0.4544681980396375,0.7362203340235945,-0.5107262523681517,1
0.5139155788430368,0.15958094226518102,0.060989103074801855,0.6305358155061704,1.182018235882674,0.5657391887503398,1
0.4557309144577342,-0.7808727989647415,-0.4587643597153296,-1.1408177018438639,-1.4341527967123324,1.3463657274635867,1
0.9829953812046237,2.721810310078024,0.23181893206419066,-0.17424049921848717,-1.2976254533883071,1.5303061274713015,1
1.0030899738323076,-0.5514420301673255,-0.16916351010294556,0.14230246059249302,-0.4084433612158903,0.24889118806845717,1
0.12962106831315118,0.3121992388907078,1.1203536807744383,-1.0097620479858371,-0.5155493858726683,0.8650567888615319,0
-0.2704830035117713,-0.8258025661863972,0.05768416285673047,-0.9070027526820563,0.8171209687071784,0.9241424858405949,0
0.3125580049827408,-0.22969261429451215,1.2751470459464171,0.4249837740861308,-0.944226437212752,-0.42950992245593067,0
0.04021340548445051,1.7349086369879716,-0.2012613169918151,-1.0442068805892353,-0.1476788108494282,-0.42299002681972964,1
-2.205718937183005,0.42016478308470756,-0.28951369303505076,0.16372340834254848,-0.9675731030348002,0.35724869941277476,1
2.0938925201945393,-0.08056761937934231,0.25779108068089407,-0.019540520713719454,1.0700899603076774,-0.08592612293496647,0
1.467247267783553,0.12377975951504107,0.6168759020948024,0.6049611953925205,0.8073999814972113,1.4582441427948205,1
2.4770387677692485,0.39714231762583974,1.5433034908126044,-0.02093093341531678,1.9347639311172744,0.3311257530625622,0
-1.4799879250331145,0.004135137702594828,-0.6618496790671183,-1.5749424379692107,0.5512389504404019,-0.13527201340712103,1
-1.8477629169755823,1.028604465589422,-0.6123647503332174,0.8791665658714317,0.2858158713466123,1.0340771303727494,1
-0.06216985419186637,0.6720661162392263,0.33828839886851286,0.8661554387786425,0.019776904552232757,-0.46177517159640435,0
1.9244531704476242,-0.9821836668460419,0.29932387756877216,-1.4436399877732031,-0.2503928645373936,0.4609913685318024,0
0.8697362798347527,-0.48663383462354437,-1.7215467044049606,0.8608536505308432,0.08663185613537015,1.087958432953997,1
-1.3085443599800837,-0.8348739183681667,-1.0933736454923288,-1.046227686962987,0.6455040833229059,0.07655255569162034,1
-0.27885082018994944,-0.16028130006557995,0.18064184944796402,-0.75055340117431,-0.10939420198597094,-0.4436911151587473,0
1.471745341221704,0.017539334302425595,-0.8257485235351738,-0.42231004953335066,0.6306227923445844,0.197483160934106,0
0.5568570697868902,-0.3363063004362015,-1.3923343378382533,-0.613473430995809,-1.0398205577226545,-1.8221299223409275,0
-0.6034222498835095,-0.9186310030237889,-0.5292270121294201,0.9105301169576928,-0.3897158014760937,0.6883883185930755,1
1.1426989937913796,0.7084548291901868,-0.822127419123688,0.7443293957434085,-0.5221792304845883,1.5171505759654524,1
-2.050112120296902,2.1673664527635492,0.7645340897852261,1.2800292970851141,0.033760767760251276,-0.23586522840734334,1
0.8891054833581539,-0.003495210020857087,-1.1688395478068532,0.4585672679233509,0.8905747606371,1.0011470470256438,1
-0.19674093641273832,-2.0741049558606672,-1.0175603956655515,1.0812589733729554,-0.9916246874447884,1.252660488381836,0
-0.6388113099031579,-1.0988113478243942,-1.0089000852031655,0.7818925053230955,0.63029188639197,-0.8763936905681092,0
-1.4646641690856022,-0.0659816265373355,-1.033330738805653,-0.4397065252052381,0.8257559891168139,-0.4532187552979943,1
0.8782354624220223,0.8011702804169563,0.21520606939907289,1.131712786752657,0.4108514054802458,-0.8715466915173328,1
-0.352952603572718,-0.7910128020993602,0.2393815135999181,2.771657054350215,-0.25105214322705377,-0.8981142900029548,0
0.297460036202932,1.1067741787429162,0.027540675580170176,1.267711033613133,0.21347121371546193,-0.03735244486450747,1
1.3113972384832977,-0.9515984702145737,-1.861571977203384,0.7181246671300966,2.2949523551668265,-0.0910848206234019,1
1.3901808768648793,-0.9324195843476819,-1.3528379746820036,-0.711226823465797,0.3966313971874521,-1.587955022689617,0
0.3859077164800899,-1.8020689922824054,-0.42013211514983745,-0.02712097327856476,-2.0289467254507043,0.1561047318088186,0
-0.19543386580077124,-1.2607437663781078,0.39616868699116303,-2.9019164673248863,-0.2521812818204093,-0.1335822821695867,0
-0.41792395841071106,0.43415862236804315,0.1940911202235513,-0.10210201333068776,2.5170677013194953,1.8768614750890902,1
0.8583871338201307,-0.9464918862138547,-0.6271389768634729,0.07950961060020352,-1.2415970331442205,-0.5884575745865861,0
0.5352228225287249,-1.0581436975635463,-1.0483303891298754,-0.05045187587252346,0.5352487628055568,-0.1395794561582491,0
0.38461463545487057,-0.47939781974526957,-1.659466888389932,0.16204375284038325,1.7332456898138522,-1.454613354592197,1
1.0794029585290204,0.5751655272618016,-1.4039386784780132,1.4858582110797274,0.20959647668680517,-0.6593498689581101,1
0.03160786813088972,-0.7101235665735472,0.45031212190430014,0.7010277932208213,-0.15774327933088295,-0.25641643317528956,0
-0.509009688493699,1.3833181187822505,1.0731023281257472,0.9589631567827991,-0.7748491555754898,-0.012534313421760425,1
1.8718887519263323,-0.6706938716633674,0.5521259127902245,0.6302009550869805,0.10776389523104743,0.315992483542838,0
-0.037395048038309654,-0.7333422039958201,-1.7949220878386833,1.1358421968483383,0.19811578976053823,0.07801207386956988,1
0.5208079639550103,0.25215205383765193,-0.5869601931094497,0.29741795133055915,-1.1903332259885322,-1.8196361145850606,0
0.9661256453954832,-1.8614687308241975,0.6734835262617049,-0.4236078046039239,-0.24099023110330955,0.49475819500400137,0
-0.8281578830851386,-1.591749416885817,1.5013531965323932,-1.2207936916569115,-0.8098646759991283,-0.32205965767524675,0
1.4800238565444126,0.635812009682914,-0.1890844306988011,-0.28073521988539496,-0.1920217860835205,-0.2845793624679585,1
0.34097386788804995,-0.4622911722929655,1.278374992142436,-1.4139059893675288,-0.4923404697412224,0.022572928439516204,0
0.6744993677884876,0.6657063946476144,0.1522123607429289,-0.026893798124271298,0.055589732563839714,0.7003590831567481,1
-0.4030216459901261,1.2913634520757578,0.7872866068262445,2.0733134534280624,0.37149527854891223,1.2271715703185888,1
0.6941193743392718,-0.7135045133054071,-0.8839491094702394,-0.6031097712220176,-1.2744037628871097,0.9653004861051977,0
1.6395087726396538,1.3903383689420517,-1.119877006790289,2.1391937738853586,-0.5542541118466388,0.04162128585626698,0
-0.8406059783897077,1.1762199044259798,-1.016453147831517,0.6393904162577126,-0.057537573303515346,1.109433506013547,1
0.7006181576658433,0.5534816991843986,-0.06456630888077426,-0.3489084717739558,1.0028678211433824,-1.2634290128761165,0
-0.49276593491400666,2.238270691285145,-0.2452577128914936,-0.919458768911139,0.5867832675359574,0.028385035987278442,1
-1.428356978783889,-0.8502899485564207,0.6807078023220936,0.7416024667373045,0.9707632148779797,-1.6398430261885926,1
0.38817097890713465,1.4862858027288595,-0.184099335068485,-0.8309518904377664,0.45129801648504864,2.0685277289737742,1
