f1,f2,f3,f4,f5,f6,y
-0.15186680029439617,-4.029332347323517,0.5224449353093864,1.3424578392806437,1.275644429350535,-1.2399376104596918,1
0.18969418725546183,-0.9590609453359387,-0.25015863317253484,1.5983980406229295,-0.01566854062563799,0.9473172744955887,0
-0.648719215858836,-0.5705855642107702,-0.7629711939999851,-0.2943572572851305,0.7617859031755957,-1.4737236373383253,1
0.5477941179084411,-1.1246209938701368,-0.36048551758632846,-0.7628242912487412,0.4514854496691607,-0.2383433557572755,1
-1.6391147742689953,0.5696046993359213,-2.4883427745935864,-0.11848331644675154,-1.2905090081436077,-0.07586353779356224,0
-0.3872345263909779,-0.5287339014354786,-0.7367765074962714,0.06725537584792779,-2.1181162462376952,-0.18077252077204545,0
1.2930683534874112,0.13427876103673458,-0.43645585447497465,-0.1302887987337098,-0.2910731119329573,1.5508323300631643,1
0.16516374010894608,-0.39890072397879145,0.13357675796576815,0.6224884113501209,0.5062919484363493,2.7938041583030953,0
-0.13843637327919087,0.5919298239071298,1.7603106413801164,-0.5434752396706939,-1.3158516293807911,0.7709506640020513,0
-0.9919950320770526,0.7028035594973201,0.5857532524605439,0.5046936855335048,0.09482343560286431,0.42285415168701496,0
0.4179062827665418,0.22974809289302797,1.5043658521066468,-1.7042213000681175,0.8642036758357836,0.6967622010751651,1
1.285547303724184,0.11914608872186565,0.8521177307263211,-1.4499988213953687,-1.4061401621260814,0.8494062438333986,0
-0.09264149753829597,0.045551192191404424,0.8357620301378945,-0.5247884687595291,0.7549537533083547,0.42404267069708257,0
-0.8160659380700894,1.0477788650390352,-0.8081669835824191,-1.5410428874165931,0.42926265430808014,-1.6843681008010085,1
1.6019117673958565,0.11808852712261077,0.038719620593479984,2.569625706216675,0.991812478575503,-1.4116993931713,1
0.02998353116382935,0.03535805925195992,0.6850312799562135,0.2808955966325599,-1.2676401605453618,-1.2761045699469271,0
-1.6202829101345786,-0.08503442554339087,-1.7813564260491637,-0.7539335019430269,-0.27257559311051444,-0.604798724416974,0
-0.0021149811308220088,0.29519217178461077,0.6729618498192735,-0.584165303628326,0.6398550001840967,-0.059438005471417345,1
-1.3205385532054852,0.015378170042170172,-0.3313628122630531,-1.4919710278004077,-0.8843371859770132,1.3256643712465654,0
-1.323426488396275,-1.0722012486960744,0.9371118871033707,0.5609395385881144,2.328873310770446,-0.2984145857757601,0
-0.886874140351154,0.043683219110171895,-1.2907003693074985,0.727326804028876,0.07070498121606242,1.0874397946775494,0
-0.9204997819573776,-0.8469001473363013,-0.5120875857577685,0.7536964855867107,0.5157358615496727,-0.4963503792266388,0
-0.7666062048932243,-1.6054477040990454,0.3614354212102714,-1.5137574701059437,0.5630206488465536,-0.6218024745677441,0
1.7212206035260142,0.2555138720595327,0.2533111878860294,1.6320101736717834,-0.1548740600027912,-0.9862946401369589,1
0.9334700142207831,0.917426106611514,-0.3730480034902013,-2.3221290643368664,-0.049007303179572505,0.12375109288494386,0
-0.3975554530845555,-0.022046250150125075,1.714216152934756,-0.4699773095374989,-0.04562825827762866,-0.46375099770544015,1
0.6648807308946459,-1.9265880053327322,0.4193526284498689,-1.426101238429179,1.044032522451213,0.1616379116288863,1
-0.446969198655486,-0.5970405038367418,0.0663492427981275,0.5266903867060774,1.0892635252072649,-1.1769672699001685,1
0.5150798134318806,-0.6254881214505089,-0.7127724359259285,0.2935328678339526,-0.6053333655996981,-0.2529014464285528,1
0.6440281312801153,-2.3195776800560926,0.9368853091392554,0.8138600790128102,1.546037392283945,-0.7098560882509941,1
-0.5640483069962511,0.6760792901668147,0.8151427717753582,-0.019377551231171092,-0.0871670302970991,-1.644664663851626,0
2.181959759893484,0.12738636340069923,2.139834635075515,-0.5149768727179898,1.1385991933722548,1.198015969925884,1
-0.24063509908160882,0.39018427618502427,-1.6748713437559954,-0.8888380860507274,0.48458883263940983,1.6682719725770045,0
0.3427318170132142,1.4928200161278355,-0.8447729604091241,0.465894380988821,-0.0924388678088133,-0.8562152681975645,1
0.4430716852365988,0.07204081694095252,-0.24004603201009575,1.362396976908243,0.04765209433417606,-0.5304848499456666,1
0.2887730830312479,2.0116236670918863,1.4565270014138638,-1.602025466472534,0.351441320607362,0.13441802050621693,1
0.41693322463771654,1.8054426243842414,-1.1616311890403295,-0.08126080839624981,-1.1365370496103175,-1.8062113466199643,1
-0.05056578773966954,-1.0866630440977392,-0.18091413295000988,0.7647679933279696,-0.12048985319392336,0.0010410134393051716,0
-0.15238340042014462,0.17377523588216015,-1.5277666493878792,0.3519904163351007,1.0512224034903452,0.2761982107620296,1
-0.656748931922687,0.026732483006813107,0.7321642314005135,0.54058487806859,0.5354637909419058,-1.8291114321765003,1
-0.46104098598114046,-0.3348472533076051,1.3755911206267102,-0.22990609298423537,-1.3508444733255132,-0.925025531396594,1
0.6291756239432712,-0.49199466666730485,1.0430298298510063,-1.2636034873559792,-1.6467688703141083,-0.03375342747876664,1
0.2829626226184123,-0.282463695833341,-0.6648797756050173,-1.2757770481707826,0.38095210005713087,1.4863898709930778,0
0.1654505861450259,1.2384175554950074,0.7409105735622887,-0.13744838210007435,-0.6502930687713909,-1.4682169596982004,1
1.802888872329583,0.12379041478100644,0.07398722611709722,0.3562961252723203,-0.9357197022869681,-0.24586907832804195,1
-0.7244229851642734,-0.9688902358099475,0.08956942428469736,-0.40008924022907655,0.7191258317778654,-0.0958328333054865,0
0.9073870550055219,0.7725133664913434,0.341530560225779,-0.8548819183871867,-0.7556725919789704,-0.013825004895915446,1
-0.553344754630441,0.305084064904723,0.007119426512467354,0.9035110823900913,-1.08464963161009,-1.5916900898046906,0
-1.2324825304952156,0.6016150111163473,-0.3838432566288545,-1.4883977475791919,-1.4611219044348405,-1.0306835085825372,0
0.46334271082470524,-0.11406572356368021,-1.1083585535255203,0.24062953154859745,0.2489735359131962,0.029434818153882273,0
0.8757408499366429,-1.2295443558171828,-2.1083167263154503,1.1576418659081926,-0.4380197000272758,1.5074590711327038,1
0.5810623014705995,-0.03888046878629157,1.6769905058660897,1.0874760037590598,1.704630872440866,-0.841998695268113,1
-0.004614502578756038,-0.7587902037227463,1.0043061099049373,-0.3254651309475829,0.3675333768418737,-1.2179796448772986,1
-1.5275301627709068,1.7382237335739306,-0.6725294957604937,-1.7337935678599197,0.25551668640220165,0.21041878357583954,0
0.4877779013165286,-0.10984969938699132,-0.8543116863906021,-0.4177016909072791,-1.0620165956646372,-0.45287486465050386,1
-0.8077575316325478,1.1694313020333345,0.9157323186590002,1.5758656293954345,-0.23349833926894553,0.18959822817339328,0
0.6477124948576063,0.332025319205048,-0.5107267360188312,-1.4771646801526865,-0.3627714940559623,0.7819918030921161,1
0.8428786107644495,-0.14503945782365207,1.0347329588512575,0.18286507412157701,1.3205056589989388,1.5988527279639273,1
-0.22649326135704548,0.0177488966049306,0.11420638424521881,0.5917409848077424,-0.3263054393622154,-0.43291805320524035,0
0.011194561959953948,1.3598053669680368,1.04701997068247,-1.809847702190813,-0.8573810083610115,1.2260717487461026,0
0.44107803006764384,0.476745458252021,1.1313528270983362,0.8163151545687322,0.041733594027929435,0.2857107476497642,1
-0.8293237298659224,-0.3588168325028064,0.4899170517483365,-0.23451697772921615,0.2691001645814144,-0.9568553890735715,1
-1.0637588418093822,-0.9613135917069713,1.2576381066811442,0.42663730350504014,-0.7147726804897961,1.5889136404256547,0
-0.1265758955177594,0.016499175179608333,-0.8215899976031047,-0.6596747063839602,2.3008631543876383,-0.8769275117135857,1
-0.1534109607175752,1.164273413314487,0.28096497447571284,1.6944725931945002,1.5321696135269598,1.5233224716617584,0
-1.1952906200466975,0.914343252152944,-0.7054467574104829,0.7870892630743797,0.49022428623292835,-1.0219557568935969,1
-2.4107400798649086,0.4958703394162309,-1.1714456684095098,-1.7088125689834421,-2.0872870895720097,0.9143871861081299,0
-0.24069654610719976,0.4799854686790901,-0.28554238624911327,1.079844241469212,-0.2704900106564579,0.5275607008784358,0
0.22740308348666866,-0.33055138591348765,0.3068464500251103,-1.4122089058722533,-0.7777483816099827,1.0679663740688952,1
-0.23852617823264952,-1.3997781245257022,-1.5968791693410245,0.7793611108661712,-1.6880811440682,-0.032463844504452846,0
-0.24466655800326906,-0.6018418667285003,0.028604507204520697,0.7575726875372234,-0.6015541892619971,0.34459130641793134,0
